自动化学报（英文版）,Big Data Analytics in Healthcare — A Systematic Literature Review and Roadmap for Practical Implementation,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDEwMDEaCDdqOXFtN2dh,"Sohail Imran,Tariq Mahmoo,Ahsan Morshed,Timos Sellis","2021, 8(1)","The advent of healthcare information management systems (HIMSs) continues to produce large volumes of healthcare data for patient care and compliance and regulatory requirements at a global scale. Analysis of this big data allows for boundless potential outcomes for discovering knowledge. Big data analytics (BDA) in healthcare can, for instance, help determine causes of diseases, generate effective diagnoses, enhance QoS guarantees by increasing efficiency of the healthcare delivery and effectiveness and viability of treatments, generate accurate predictions of readmissions, enhance clinical care, and pinpoint opportunities for cost savings. However, BDA implementations in any domain are generally complicated and resource-intensive with a high failure rate and no roadmap or success strategies to guide the practitioners. In this paper, we present a comprehensive roadmap to derive insights from BDA in the healthcare (patient care) domain, based on the results of a systematic literature review. We initially determine big data characteristics for healthcare and then review BDA applications to healthcare in academic research focusing particularly on NoSQL databases. We also identify the limitations and challenges of these applications and justify the potential of NoSQL databases to address these challenges and further enhance BDA healthcare research. We then propose and describe a state-of-the-art BDA architecture called Med-BDA for healthcare domain which solves all current BDA challenges and is based on the latest zeta big data paradigm. We also present success strategies to ensure the working of Med-BDA along with outlining the major benefits of BDA applications to healthcare. Finally, we compare our work with other related literature reviews across twelve hallmark features to justify the novelty and importance of our work. The aforementioned contributions of our work are collectively unique and clearly present a roadmap for clinical administrators, practitioners and professionals to successfully implement BDA initiatives in their organizations.",
自动化学报（英文版）,A Risk-Averse Remaining Useful Life Estimation for Predictive Maintenance,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDIwMTIaCDdqOXFtN2dh,"Chuang Chen,Ningyun Lu,Bin Jiang,Cunsong Wang","2021, 8(2)","Remaining useful life (RUL) prediction is an advanced technique for system maintenance scheduling. Most of existing RUL prediction methods are only interested in the precision of RUL estimation; the adverse impact of over-estimated RUL on maintenance scheduling is not of concern. In this work, an RUL estimation method with risk-averse adaptation is developed which can reduce the over-estimation rate while maintaining a reasonable under-estimation level. The proposed method includes a module of degradation feature selection to obtain crucial features which reflect system degradation trends. Then, the latent structure between the degradation features and the RUL labels is modeled by a support vector regression (SVR) model and a long short-term memory (LSTM) network, respectively. To enhance the prediction robustness and increase its marginal utility, the SVR model and the LSTM model are integrated to generate a hybrid model via three connection parameters. By designing a cost function with penalty mechanism, the three parameters are determined using a modified grey wolf optimization algorithm. In addition, a cost metric is proposed to measure the benefit of such a risk-averse predictive maintenance method. Verification is done using an aero-engine data set from NASA. The results show the feasibility and effectiveness of the proposed RUL estimation method and the predictive maintenance strategy.",
自动化学报（英文版）,Theoretical and Experimental Investigation of Driver Noncooperative-Game Steering Control Behavior,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDEwMTYaCDdqOXFtN2dh,"Xiaoxiang Na,David Cole","2021, 8(1)","This paper investigates two noncooperative-game strategies which may be used to represent a human driver's steering control behavior in response to vehicle automated steering intervention. The first strategy, namely the Nash strategy is derived based on the assumption that a Nash equilibrium is reached in a noncooperative game of vehicle path-following control involving a driver and a vehicle automated steering controller. The second one, namely the Stackelberg strategy is derived based on the assumption that a Stackelberg equilibrium is reached in a similar context. A simulation study is performed to study the differences between the two proposed noncooperative-game strategies. An experiment using a fixed-base driving simulator is carried out to measure six test drivers' steering behavior in response to vehicle automated steering intervention. The Nash strategy is then fitted to measured driver steering wheel angles following a model identification procedure. Control weight parameters involved in the Nash strategy are identified. It is found that the proposed Nash strategy with the identified control weights is capable of representing the trend of measured driver steering behavior and vehicle lateral responses. It is also found that the proposed Nash strategy is superior to the classic driver steering control strategy which has widely been used for modeling driver steering control over the past. A discussion on improving automated steering control using the gained knowledge of driver noncooperative-game steering control behavior was made.",
自动化学报（英文版）,Parametric Transformation of Timed Weighted Marked Graphs: Applications in Optimal Resource Allocation,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDEwMTUaCDdqOXFtN2dh,"Zhou He,Ziyue Ma,Zhiwu Li,Alessandro Giua","2021, 8(1)","Timed weighted marked graphs are a subclass of timed Petri nets that have wide applications in the control and performance analysis of flexible manufacturing systems. Due to the existence of multiplicities (i.e., weights) on edges, the performance analysis and resource optimization of such graphs represent a challenging problem. In this paper, we develop an approach to transform a timed weighted marked graph whose initial marking is not given, into an equivalent parametric timed marked graph where the edges have unitary weights. In order to explore an optimal resource allocation policy for a system, an analytical method is developed for the resource optimization of timed weighted marked graphs by studying an equivalent net. Finally, we apply the proposed method to a flexible manufacturing system and compare the results with a previous heuristic approach. Simulation analysis shows that the developed approach is superior to the heuristic approach.",
自动化学报（英文版）,Resource Allocation Based on User Pairing and Subcarrier Matching for Downlink Non-Orthogonal Multiple Access Networks,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDMwMTUaCDdqOXFtN2dh,"Zhixin Liu,Changjian Liang,Yazhou Yuan,Kit Yan Chan,Xinping Guan","2021, 8(3)","The traditional orthogonal multiple access (OMA) is unable to satisfy the needs of large number of smart devices. To increase the transmission rate in the limited spectrum resource, implementation of both non-orthogonal multiple access (NOMA) and successive interference cancelation (SIC) is essential. In this paper, an optimal resource allocation algorithm in NOMA is proposed to maximize the total system rate in a multi-sector multi-subcarrier relay-assisted communication network. Since the original problem is a non-convex problem with mixed integer programming which is non-deterministic polynomial-time (NP)-hard, a three-step solution is proposed to solve the primal problem. Firstly, we determine the optimal power allocation of the outer users by using the approach of monotonic discrimination, and then the optimal user pairing is determined. Secondly, the successive convex approximation (SCA) method is introduced to transform the non-convex problem involving central users into convex one, and the Lagrangian dual method is used to determine the optimal solution. Finally, the standard Hungarian algorithm is utilized to determine the optimal subcarrier matching. The simulation results show that resource allocation algorithm is able to meet the user performance requirements with NOMA, and the total system rate is improved compared to the existing algorithms.",
自动化学报（英文版）,Adaptive Backstepping Control Design for Semi-Active Suspension of Half-Vehicle With Magnetorheological Damper,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDMwMDYaCDdqOXFtN2dh,"Khalid El Majdoub,Fouad Giri,Fatima-Zahra Chaoui","2021, 8(3)","This paper investigates the problem of controlling half-vehicle semi-active suspension system involving a magnetor-heological (MR) damper. This features a hysteretic behavior that is presently captured through the nonlinear Bouc-Wen model. The control objective is to regulate well the heave and the pitch motions of the chassis despite the road irregularities. The difficulty of the control problem lies in the nonlinearity of the system model, the uncertainty of some of its parameters, and the inaccessibility to measurements of the hysteresis internal state variables. Using Lyapunov control design tools, we design two observers to get online estimates of the hysteresis internal states and a stabilizing adaptive state-feedback regulator. The whole adaptive controller is formally shown to meet the desired control objectives. This theoretical result is confirmed by several simulations demonstrating the supremacy of the latter compared to the skyhook control and passive suspension.",
自动化学报（英文版）,An Overview of Calibration Technology of Industrial Robots,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDEwMDIaCDdqOXFtN2dh,"Zhibin Li,Shuai Li,Xin Luo","2021, 8(1)","With the continuous improvement of automation, industrial robots have become an indispensable part of automated production lines. They widely used in a number of industrial production activities, such as spraying, welding, handling, etc., and have a great role in these sectors. Recently, the robotic technology is developing towards high precision, high intelligence. Robot calibration technology has a great significance to improve the accuracy of robot. However, it has much work to be done in the identification of robot parameters. The parameter identification work of existing serial and parallel robots is introduced. On the one hand, it summarizes the methods for parameter calibration and discusses their advantages and disadvantages. On the other hand, the application of parameter identification is introduced. This overview has a great reference value for robot manufacturers to choose proper identification method, points further research areas for researchers. Finally, this paper analyzes the existing problems in robot calibration, which may be worth researching in the future.",
自动化学报（英文版）,Set-Membership Filtering Subject to Impulsive Measurement Outliers: A Recursive Algorithm,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDIwMDkaCDdqOXFtN2dh,"Lei Zou,Zidong Wang,Hang Geng,Xiaohui Liu","2021, 8(2)","This paper is concerned with the set-membership filtering problem for a class of linear time-varying systems with norm-bounded noises and impulsive measurement outliers. A new representation is proposed to model the measurement outlier by an impulsive signal whose minimum interval length (i.e., the minimum duration between two adjacent impulsive signals) and minimum norm (i.e., the minimum of the norms of all impulsive signals) are larger than certain thresholds that are adjustable according to engineering practice. In order to guarantee satis-factory filtering performance, a so-called parameter-dependent set-membership filter is put forward that is capable of generating a time-varying ellipsoidal region containing the true system state. First, a novel outlier detection strategy is developed, based on a dedicatedly constructed input-output model, to examine whether the received measurement is corrupted by an outlier. Then, through the outcome of the outlier detection, the gain matrix of the desired filter and the corresponding ellipsoidal region are calculated by solving two recursive difference equations. Furthermore, the ultimate boundedness issue on the time-varying ellipsoidal region is thoroughly investigated. Finally, a simulation example is provided to demonstrate the effectiveness of our proposed parameter-dependent set-membership filtering strategy.",
自动化学报（英文版）,Deadlock-free Supervisor Design for Robotic Manufacturing Cells With Uncontrollable and Unobservable Events,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDMwMDcaCDdqOXFtN2dh,"Bo Huang,MengChu Zhou,Cong Wang,Abdullah Abusorrah,Yusuf Al-Turki","2021, 8(3)","In this paper, a deadlock prevention policy for robotic manufacturing cells with uncontrollable and unobservable events is proposed based on a Petri net formalism. First, a Petri net for the deadlock control of such systems is defined. Its admissible markings and first-met inadmissible markings (FIMs) are introduced. Next, place invariants are designed via an integer linear program (ILP) to survive all admissible markings and prohibit all FIMs, keeping the underlying system from reaching deadlocks, livelocks, bad markings, and the markings that may evolve into them by firing uncontrollable transitions. ILP also ensures that the obtained deadlock-free supervisor does not observe any unobservable transition. In addition, the supervisor is guaranteed to be admissible and structurally minimal in terms of both control places and added arcs. The condition under which the supervisor is maximally permissive in behavior is given. Finally, experimental results with the proposed method and existing ones are given to show its effectiveness.",
自动化学报（英文版）,Towards a Theoretical Framework of Autonomous Systems Underpinned by Intelligenceand Systems Sciences,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhJ6ZGh4Yi15d2IyMDIxMDEwMDQaCDdqOXFtN2dh,"Yingxu Wang,Ming Hou,Konstantinos N.Plataniotis,Sam Kwong,Henry Leung,Edward Tunstel,Imre J.Rudas,Ljiljana Trajkovic","2021, 8(1)","Autonomous systems are an emerging AI technology functioning without human intervention underpinned by the latest advances in intelligence, cognition, computer, and systems sciences. This paper explores the intelligent and mathematical foundations of autonomous systems. It focuses on structural and behavioral properties that constitute the intelligent power of autonomous systems. It explains how system intelligence aggre-gates from reflexive, imperative, adaptive intelligence to autono-mous and cognitive intelligence. A hierarchical intelligence model (HIM) is introduced to elaborate the evolution of human and system intelligence as an inductive process. The properties of system autonomy are formally analyzed towards a wide range of applications in computational intelligence and systems enginee-ring. Emerging paradigms of autonomous systems including brain-inspired systems, cognitive robots, and autonomous knowledge learning systems are described. Advances in autonomous systems will pave a way towards highly intelligent machines for augmenting human capabilities.",
