电力系统及其自动化学报,基于FPGA的MMC建模与实时仿真,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAwNhoIN2o5cW03Z2E%3D,"翟鹤峰,黄冠标,赵利刚,洪潮","2021, 33(1)","模块化多电平换流器MMC(modular multilevel converter)每个桥臂上的级联子模块数量众多,系统仿真规模庞大,给实时仿真带来了巨大挑战.针对基于现场可编程门阵列FPGA(field-programmable gate array)的MMC实时仿真,首先提出了一种对桥臂采用戴维南等效外加电压补偿策略的MMC高效建模方法.进一步对所建立的MMC高效仿真模型提出了流水线技术与并行计算技术深度融合的硬件设计方法,有效提升了MMC的实时仿真效率.在基于FPGA的MMC实时仿真平台上对25电平双端MMC-HVDC系统进行了测试.结果表明,实时仿真器与PSCAD/EMTDC的仿真结果基本一致,验证了本文所提模型的正确性和硬件设计的仿真精度.","模块化多电平换流器,现场可编程门阵列,实时仿真,戴维南等效模型"
电力系统及其自动化学报,IIDG对小电流接地故障谐波特征及其对选线的影响分析,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAxNxoIN2o5cW03Z2E%3D,"徐铭铭,秦苏亚,冯光,薛永端,马建伟","2021, 33(1)","逆变型分布式电源IIDG(inverter interfaced distributed generation)接入配电网的渗透率越来越高,其对小电流接地故障谐波特征及选线的影响尚需进一步明确.分析了IIDG输出的谐波电流对单相接地故障谐波电流的影响机理,以及接地故障谐波电流与IIDG的数量、相对位置、容量的关系,得出:故障点位于含IIDG的线路上且距离母线较远时谐波电流较大,而故障点靠近母线或者位于不含IIDG的线路时谐波电流较小.利用仿真验证了理论分析的正确性,IIDG的接入有助于提高谐波选线的可靠性.","有源配电网,逆变型分布式电源,小电流接地故障,谐波特征,故障选线"
电力系统及其自动化学报,考虑多主体主从博弈的多微网协调优化调度,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAxNBoIN2o5cW03Z2E%3D,"练小林,李晓露,曹阳,张鸿,黄海峰","2021, 33(1)","为促进微网间能量互济及提高系统运行经济性,提出考虑多主体主从博弈的多微网协调优化调度模型,该模型包括日前和实时两个调度阶段.在日前调度阶段,以计及储能运行成本和负荷调度补偿成本的微网运行成本最低为目标建立多微网优化模型;在实时调度阶段,基于储能日前充放电计划及可再生能源和负荷功率波动,构建发电微网和用户微网之间的Stackelberg主从博弈模型,以协调微网间电能交互.同时发电微网之间的价格竞争通过非合作博弈进行模拟,用户微网的用电行为通过演化博弈进行模拟,并证明博弈模型均衡解的存在性.最后通过算例分析验证所建模型的有效性与经济性.","多微网,协调优化,电能交互,Stackelberg主从博弈,非合作博弈,演化博弈"
电力系统及其自动化学报,级联H桥变换器关键参数优化方法,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAwOBoIN2o5cW03Z2E%3D,"胡伟,刘农一,沈煜,李小平,杨帆,胡兆文","2021, 33(1)","电网不对称电压暂降易引起级联H桥CHB(cascaded H-bridge converter)变换器非正常运行,对用户造成极大的影响.本文应用移相变压器电压转换矩阵分析了电网不对称电压暂降在移相变压器中的传递关系,基于CHB平均模型分析了不对称电压暂降下CHB直流电压特性和正常运行条件.以某个CHB变换器为例,提出了一种CHB级联数和直流电容参数优化方法.仿真验证了参数优化方法的有效性,实现了电网不对称电压暂降时CHB正常运行.","级联H型变换器,电压暂降,参数优化,直流电容"
电力系统及其自动化学报,基于定位概率和收缩机制的电力系统拓扑演化模型,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAwNRoIN2o5cW03Z2E%3D,"孙珂,王丹,葛贤军,汪惟源,孙文涛","2021, 33(1)","为有效实现复杂电力系统网络拓扑结构变化规律的定量分析,本文提出了一种基于定位概率和收缩机制的电力系统拓扑演化模型.从网络拓扑的角度出发探讨了电力系统网络的动态演化现象,包括增长、重联和收缩特性,并构建了基于定位概率和收缩机制的动态演变模型.从节点度分布特性、动态网络模型评估和模型可靠性分析等方面进行动态演化模型实验验证,结果表明电力系统拓扑结构指标参数之一的节点度具有幂律分布特点,即删除节点的概率越大,该节点对网络的演化和鲁棒性影响越强.本文所提模型和方法对电力系统的网络规划、系统脆弱性分析、故障预测等具有重要意义.","复杂网络,电力系统,网络衰减机制,拓扑分析"
电力系统及其自动化学报,基于RDT和STD的电力系统次同步振荡参数辨识,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAxNhoIN2o5cW03Z2E%3D,"王雨虹,许可,刘晓东","2021, 33(1)","为提高目前电力系统次同步振荡参数辨识精度,提出一种基于随机减量技术RDT(random decrement tech-nique)和稀疏时域STD(sparse time domain)算法相结合的辨识方法.利用RDT对输入信号进行处理,提取自由衰减时域信号.然后通过STD算法计算得到振荡模态参数.仿真算例和实测算例的结果表明,该方法可以有效地辨识出次同步振荡的模态参数,可以用于辨识电力系统次同步振荡,为抑制次同步振荡的设计奠定了基础.","次同步振荡,辨识,随机减量技术,稀疏时域,模态参数"
电力系统及其自动化学报,电动汽车与温控负荷虚拟电厂协同优化控制策略,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAwORoIN2o5cW03Z2E%3D,"屈富敏,赵健,蔡帜,胡超凡,戴赛,孙芊","2021, 33(1)","电动汽车和温控负荷以其快速的功率调节能力,成为参与需求侧响应的灵活资源,能够为电网提供调峰调频等辅助服务.首先,分析了电动汽车和温控负荷虚拟电厂建模所需数据,建立了单体入网可控负荷的精细化模型.在此基础上分析上述两种可控负荷在入网和用能过程中的响应特性,并结合两种可控负荷的接入状态,提出了电动汽车和温控负荷虚拟电厂模型来分析虚拟电厂响应能力的时间分布特性.然后,设计了两类虚拟电厂协同优化控制的实现框架,以经济调控成本最低为目标构建了协同优化控制模型,提出考虑温控负荷用能舒适度和电动汽车接入状态变化的序列排序控制策略.最后,通过典型算例验证了协同优化控制策略的有效性.","电动汽车,温控负荷,虚拟电厂,协同优化控制,序列排序"
电力系统及其自动化学报,小样本条件下基于卷积孪生网络的变压器故障诊断,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAxMRoIN2o5cW03Z2E%3D,"朱瑞金,郝东光,胡石峰","2021, 33(1)","为提高小样本条件下变压器故障诊断的准确率,提出了一种小样本条件下基于卷积孪生网络CSNN(con-volutional Siamese neural network)的变压器故障诊断方法.利用具有强大特征提取能力的卷积层和池化层来构建孪生网络将原始数据映射到低维空间.并基于欧式距离进行相似度的对比,从而实现故障的分类.仿真结果表明,CSNN比传统方法更加适合小样本条件下的变压器故障诊断,利用卷积层和池化层来构建孪生网络比仅用全连接层来构建孪生网络会收获更高的准确率.","变压器,故障诊断,小样本,孪生网络"
电力系统及其自动化学报,考虑集群划分的配电网网源协调扩展规划,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjEwMTAyMRoIN2o5cW03Z2E%3D,"丁明,张宇,毕锐,胡迪,高平平","2021, 33(1)","针对接入高渗透率分布式能源配电网扩展规划与分布式电源选址定容问题,建立了考虑集群划分的网源协调扩展规划模型.模型分为两层:上层规划模型以年综合成本最小为目标,优化网络结构、分布式电源接入位置及容量;下层集群划分模型以兼顾电气距离和有功平衡度的综合性能指标为依据,对上层规划结果进行集群划分;优化过程交互迭代进行,采用改进混合遗传算法求解.以某10 kV配电系统为例,验证了该网源协调双层优化模型的有效性.","配电网,分布式电源,集群划分,选址定容,扩展规划"
电力系统及其自动化学报,基于近邻传播算法和随机森林回归模型的台区线损率计算方法,http://d.wanfangdata.com.cn/periodical/ChlQZXJpb2RpY2FsQ0hJTmV3UzIwMjEwMzAyEhRkbHh0anF6ZGh4YjIwMjAwOTAxNBoIMnh1Mndnc2g%3D,['赵庆明'],"2020, 32(9)","针对低压配网接线方式复杂和线损率难以准确计算的问题,本文提出一种基于近邻传播聚类算法和随机森林回归模型的台区线损率计算方法.基于线路损耗模型提出了台区线损率预测计算的电气特征指标,并利用主成分分析方法提取适用于聚类分析的主特征参数,然后采用近邻传播聚类算法对数据进行聚类分析.在此基础上,采用随机森林回归算法对每类聚类数据进行样本的训练学习,并利用包外数据进行预测.以某地区614个台区样本进行仿真计算,仿真结果验证了本文所提算法的有效性和正确性,并且计算精度要优于多元线性回归算法.","线损率,低压台区,电气特征指标,近邻传播算法,随机森林回归"
